date_unix,date_GMT,Country,League,Home Team,Away Team,Home Team Points Per Game (Pre-Match),Away Team Points Per Game (Pre-Match),Home Team Points Per Game (Current),Away Team Points Per Game (Current),Average Goals,BTTS Average,Over05 Average,Over15 Average,Over25 Average,Over35 Average,Over45 Average,Over05 FHG HT Average,Over15 FHG HT Average,Over05 2HG Average,Over15 2HG Average,Average Corners,Average Cards,Average Over 8.5 Corners,Average Over 9.5 Corners,Average Over 10.5 Corners,Match Status,Result - Home Team Goals,Result - Away Team Goals,Home Team Corners,Away Team Corners,Home Team Offsides,Away Team Offsides,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Red Cards,Away Team Red Cards,Home Team Shots,Away Team Shots,Home Team Shots On Target,Away Team Shots On Target,Home Team Shots Off Target,Away Team Shots Off Target,Home Team Possession,Away Team Possession,Odds_Home_Win,Odds_Draw,Odds_Away_Win,Odds_Over15,Odds_Over25,Odds_Over35,Odds_Over45,Odds_BTTS_Yes,Odds_BTTS_No,Home Team Pre-Match xG,Away Team Pre-Match xG,Home Team xG,Away Team xG,Odds_Under05,Odds_Under15,Odds_Under25,Odds_Under35,Odds_Under45,Odds_DoubleChance_1x,Odds_DoubleChance_12,Odds_DoubleChance_x2,Odds_DrawNoBet_1,Odds_DrawNoBet_2,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115,Odds_Corners_Under75,Odds_Corners_Under85,Odds_Corners_Under95,Odds_Corners_Under105,Odds_Corners_Under115,Under05 Average,Under15 Average,Under25 Average,Under35 Average,Under45 Average,Odds_1st_Half_Over05,Odds_1st_Half_Over15,Odds_1st_Half_Over25,Odds_1st_Half_Under05,Odds_1st_Half_Under15,Odds_1st_Half_Under25,Odds_2nd_Half_Over05,Odds_2nd_Half_Over15,Odds_2nd_Half_Over25,Odds_2nd_Half_Under05,Odds_2nd_Half_Under15,Odds_2nd_Half_Under25,Odds_1st_Half_BTTS_Yes,Odds_1st_Half_BTTS_No,Odds_2nd_Half_BTTS_Yes,Odds_2nd_Half_BTTS_No,1H BTTS Average,Odds_Home_Team_Had_More_Corners,Odds_Both_Teams_Same_Corners,Odds_Away_Team_Had_More_Corners,Home Team Overall Points Per Game (Pre-Match),Away Team Overall Points Per Game (Pre-Match),Game Week,Match FootyStats URL
1747694400,May 19 2025 - 10:40pm,Esports,Esoccer Battle,Ghana (Kodak),Czechia (LaikingDast),0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.00,4.10,2.48,N/A,N/A,N/A,1.71,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,1.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/esports/ghana-kodak-vs-czechia-laikingdast-h2h-stats
1747694520,May 19 2025 - 10:42pm,Esports,Esoccer Battle,Napoli (tohi4),Roma (goldfer),0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.45,4.30,1.62,N/A,N/A,N/A,1.97,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,1.70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/esports/roma-goldfer-vs-napoli-tohi4-h2h-stats
1747694520,May 19 2025 - 10:42pm,Esports,Esoccer Battle,Juventus (Klever),Bologna (Serenity),0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.06,3.60,2.60,N/A,N/A,1.96,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,1.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/esports/bologna-serenity-vs-juventus-klever-h2h-stats
1747695120,May 19 2025 - 10:52pm,Esports,Esoccer Battle,Ukraine (Boulevard),Ghana (Kodak),0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.12,3.65,2.48,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/esports/ukraine-boulevard-vs-ghana-kodak-h2h-stats
1747695120,May 19 2025 - 10:52pm,Esports,Esoccer Battle,Czechia (LaikingDast),USA (hotShot),0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.90,3.75,2.80,N/A,N/A,N/A,1.88,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,1.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/esports/czechia-laikingdast-vs-usa-hotshot-h2h-stats
1747695240,May 19 2025 - 10:54pm,Esports,Esoccer Battle,Bologna (Serenity),Fiorentina (zoyir),0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.65,4.60,1.81,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/esports/bologna-serenity-vs-fiorentina-zoyir-h2h-stats
1747695240,May 19 2025 - 10:54pm,Esports,Esoccer Battle,Roma (goldfer),Juventus (Klever),0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.00,3.60,3.00,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/esports/roma-goldfer-vs-juventus-klever-h2h-stats
1747695600,May 19 2025 - 11:00pm,Argentina,Prim B Nacional,Agropecuario,Gimnasia Jujuy,2.57,1.83,2.57,1.83,2.07,40,92,69,47,0,0,48,17,85,37,8.10,6.47,31,24,24,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.23,2.89,3.08,1.50,2.81,6.50,12.00,2.25,1.60,1.42,1.28,0.00,0.00,5.00,2.30,1.38,1.09,1.03,1.34,1.40,1.35,N/A,N/A,1.45,1.76,2.60,2.78,3.88,2.78,1.99,1.59,1.29,1.20,9,31,54,100,100,1.73,4.10,11.00,2.15,1.17,1.00,1.35,2.85,6.80,2.85,1.35,1.03,N/A,N/A,N/A,N/A,17,1.80,6.40,2.17,1.43,2.00,15,/argentina/gimnasia-y-esgrima-de-jujuy-vs-club-agropecuario-argentino-h2h-stats
1747695600,May 19 2025 - 11:00pm,Colombia,Categoria Primera A,Llaneros,Deportes Tolima,0.94,1.83,0.94,1.83,2.31,45,89,59,42,23,9,75,28,64,31,8.83,4.16,50,45,39,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.47,2.82,2.09,1.48,2.50,N/A,N/A,2.10,1.67,1.29,1.46,0.00,0.00,N/A,2.40,1.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11,42,59,78,92,1.53,3.75,11.00,2.38,1.25,1.05,1.36,2.63,7.00,3.00,1.44,1.10,N/A,N/A,N/A,N/A,17,N/A,N/A,N/A,0.94,1.83,19,/colombia/club-deportes-tolima-sa-vs-club-llaneros-sa-h2h-stats
1747695600,May 19 2025 - 11:00pm,Brazil,Mineiro 2,CAP,Uberaba Sport Club,0.00,0.00,0.00,0.00,1.50,0,100,50,0,0,0,100,0,50,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.20,3.00,3.10,1.48,2.48,4.30,9.00,2.05,1.73,0.00,0.00,0.00,0.00,6.50,2.37,1.45,1.15,1.03,1.30,1.30,1.50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,50,100,100,100,1.53,3.74,9.00,2.34,1.19,1.02,1.33,2.72,5.75,3.00,1.38,1.10,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.33,0.67,4,/brazil/uberaba-sport-club-vs-ca-patrocinense-h2h-stats
1747695600,May 19 2025 - 11:00pm,Brazil,Campeonato Brasileiro Women,Internacional RS,Palmeiras Women,1.00,2.00,1.00,2.00,3.25,70,90,80,75,40,20,75,40,75,60,15.52,-2.00,72,72,67,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.20,3.59,1.93,1.18,1.73,2.80,5.00,1.61,2.10,1.69,2.51,0.00,0.00,10.00,3.80,2.00,1.38,1.13,1.27,1.25,1.15,N/A,N/A,1.25,1.49,2.12,2.37,3.40,3.40,2.36,1.87,1.55,1.25,10,20,25,60,80,1.32,2.54,5.75,3.00,1.45,1.09,1.17,1.95,3.80,4.40,1.75,1.22,N/A,N/A,N/A,N/A,13,3.34,8.65,1.46,1.00,2.00,11,/brazil/se-palmeiras-women-vs-internacional-rs-h2h-stats
1747695600,May 19 2025 - 11:00pm,USA,USL League Two,Blackwatch Rush,Western Mass Pioneers,0.00,3.00,0.00,3.00,4.50,0,50,50,50,50,50,50,50,50,50,5.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,3.00,0,/usa/western-mass-pioneers-vs-blackwatch-rush-h2h-stats
1747695600,May 19 2025 - 11:00pm,USA,USL League Two,Brevard,Sporting JAX,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/usa/brevard-sc-vs-sporting-club-jacksonville-h2h-stats
1747695600,May 19 2025 - 11:00pm,Brazil,Brasileiro Feminino A2,Mixto W,Ação W,2.00,0.00,2.00,0.00,2.50,25,100,100,25,25,0,0,0,75,75,11.00,0.00,50,25,25,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.65,3.95,4.10,N/A,1.60,N/A,N/A,N/A,N/A,2.05,1.57,0.00,0.00,N/A,N/A,2.30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,75,75,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.67,2.00,4,/brazil/mixto-ec-women-vs-sociedade-acao-futebol-women-h2h-stats
