date_unix,date_GMT,Country,League,Home Team,Away Team,Home Team Points Per Game (Pre-Match),Away Team Points Per Game (Pre-Match),Home Team Points Per Game (Current),Away Team Points Per Game (Current),Average Goals,BTTS Average,Over05 Average,Over15 Average,Over25 Average,Over35 Average,Over45 Average,Over05 FHG HT Average,Over15 FHG HT Average,Over05 2HG Average,Over15 2HG Average,Average Corners,Average Cards,Average Over 8.5 Corners,Average Over 9.5 Corners,Average Over 10.5 Corners,Match Status,Result - Home Team Goals,Result - Away Team Goals,Home Team Corners,Away Team Corners,Home Team Offsides,Away Team Offsides,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Red Cards,Away Team Red Cards,Home Team Shots,Away Team Shots,Home Team Shots On Target,Away Team Shots On Target,Home Team Shots Off Target,Away Team Shots Off Target,Home Team Possession,Away Team Possession,Odds_Home_Win,Odds_Draw,Odds_Away_Win,Odds_Over15,Odds_Over25,Odds_Over35,Odds_Over45,Odds_BTTS_Yes,Odds_BTTS_No,Home Team Pre-Match xG,Away Team Pre-Match xG,Home Team xG,Away Team xG,Odds_Under05,Odds_Under15,Odds_Under25,Odds_Under35,Odds_Under45,Odds_DoubleChance_1x,Odds_DoubleChance_12,Odds_DoubleChance_x2,Odds_DrawNoBet_1,Odds_DrawNoBet_2,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115,Odds_Corners_Under75,Odds_Corners_Under85,Odds_Corners_Under95,Odds_Corners_Under105,Odds_Corners_Under115,Under05 Average,Under15 Average,Under25 Average,Under35 Average,Under45 Average,Odds_1st_Half_Over05,Odds_1st_Half_Over15,Odds_1st_Half_Over25,Odds_1st_Half_Under05,Odds_1st_Half_Under15,Odds_1st_Half_Under25,Odds_2nd_Half_Over05,Odds_2nd_Half_Over15,Odds_2nd_Half_Over25,Odds_2nd_Half_Under05,Odds_2nd_Half_Under15,Odds_2nd_Half_Under25,Odds_1st_Half_BTTS_Yes,Odds_1st_Half_BTTS_No,Odds_2nd_Half_BTTS_Yes,Odds_2nd_Half_BTTS_No,1H BTTS Average,Odds_Home_Team_Had_More_Corners,Odds_Both_Teams_Same_Corners,Odds_Away_Team_Had_More_Corners,Home Team Overall Points Per Game (Pre-Match),Away Team Overall Points Per Game (Pre-Match),Game Week,Match FootyStats URL
1748901600,Jun 02 2025 - 10:00pm,Brazil,Serie B,Chapecoense,Amazonas,2.25,0.25,2.40,0.20,2.25,63,100,63,50,13,0,75,25,75,38,8.25,5.50,75,63,38,complete,4,0,9,1,-1,-1,1,1,0,0,23,17,6,3,12,9,44,56,1.75,3.25,4.75,1.34,2.24,3.80,7.80,1.99,1.79,1.63,1.10,1.76,1.23,6.37,2.93,1.69,1.24,1.02,1.21,1.31,1.94,N/A,N/A,1.20,1.26,1.57,1.91,2.40,4.00,3.14,2.30,1.80,1.50,0,38,50,88,100,1.48,3.43,8.00,2.60,1.32,1.03,1.28,2.40,6.00,3.30,1.51,1.12,N/A,N/A,N/A,N/A,25,1.77,8.00,2.52,1.44,0.78,10,/brazil/chapecoense-af-vs-amazonas-fc-h2h-stats#7841126
1748901600,Jun 02 2025 - 10:00pm,Russia,3rd Division Center East,Ryazan II,SShOR №1 Belgorod,0.75,1.38,0.75,1.38,4.19,57,94,88,82,38,38,0,0,0,0,18.00,-2.00,100,100,100,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7,13,19,63,63,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.75,1.38,9,/russia/sshor-no1-belgorod-vs-fk-ryazan-ii-h2h-stats
1748901600,Jun 02 2025 - 10:00pm,Sudan,Sudani Premier League,Al Zamala Umm Ruwaba,Al Hilal Omdurman,1.40,0.00,1.40,0.00,0.80,30,30,30,15,5,0,0,0,0,0,0.00,-1.00,0,0,0,suspended,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20,20,35,45,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.40,0.00,2,/sudan/al-hilal-fc-omdurman-vs-al-zamala-sc-umm-ruwaba-h2h-stats
1748901600,Jun 02 2025 - 10:00pm,Sudan,Sudani Premier League,Al Merghani,Hay Al Wadi,1.38,2.00,1.38,2.00,1.34,42,65,42,21,7,0,0,0,0,0,0.00,-2.00,0,0,0,suspended,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36,59,79,94,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.38,2.00,2,/sudan/hay-al-wadi-sc-vs-al-merghani-kassala-h2h-stats
1748901600,Jun 02 2025 - 10:00pm,Paraguay,Division Intermedia,Deportivo Santaní,Guaireña,1.60,1.00,1.33,1.40,1.30,20,78,43,10,0,0,68,0,53,10,7.40,0.00,43,33,20,complete,0,2,9,4,-1,-1,-1,-1,-1,-1,12,12,5,7,7,5,53,47,2.56,2.80,2.68,1.55,2.70,5.40,11.50,2.23,1.62,1.85,1.54,1.56,1.67,5.00,2.10,1.36,1.10,1.02,1.35,1.31,1.40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23,58,90,100,100,1.55,3.90,12.00,2.20,1.22,1.03,1.48,3.00,6.40,2.50,1.33,1.07,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.20,1.40,11,/paraguay/deportivo-santani-vs-guairena-fc-h2h-stats#7903201
1748901600,Jun 02 2025 - 10:00pm,Uruguay,Primera División,Boston River,Juventud,1.38,1.75,1.38,1.75,2.19,50,82,57,44,19,13,57,19,69,51,8.76,4.10,38,25,19,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.70,3.00,2.45,1.42,2.30,3.70,8.00,1.93,1.74,1.30,1.33,0.00,0.00,8.00,2.69,1.62,1.20,1.06,1.47,1.31,1.40,N/A,N/A,1.49,1.77,2.54,2.70,3.60,2.40,2.10,1.67,1.41,1.25,19,44,57,82,88,1.50,3.20,9.00,2.55,1.32,1.06,1.30,2.40,5.80,3.20,1.50,1.11,N/A,N/A,N/A,N/A,19,1.74,8.00,2.45,1.38,2.06,2,/uruguay/ca-boston-river-vs-ca-juventud-h2h-stats
1748901960,Jun 02 2025 - 10:06pm,Esports,Esoccer Battle,Braga (LaikingDast),FC Porto (Boulevard),0.75,2.25,1.20,1.80,4.38,88,100,100,88,63,38,100,100,38,0,6.00,1.00,0,0,0,complete,3,1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.55,3.25,2.20,N/A,N/A,N/A,1.98,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,1.70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,13,38,63,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,75,N/A,N/A,N/A,1.29,1.71,0,/esports/braga-laikingdast-vs-fc-porto-boulevard-h2h-stats#7909530
1748901960,Jun 02 2025 - 10:06pm,Esports,Esoccer Battle,Rio Ave (hotShot),Benfica (Kray),1.00,2.40,1.00,2.17,4.90,100,100,100,100,80,60,100,100,30,0,2.33,0.00,0,0,0,complete,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.60,2.95,2.30,N/A,N/A,N/A,2.16,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,1.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,20,40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,1.57,1.71,0,/esports/rio-ave-hotshot-vs-benfica-kray-h2h-stats#7909531
1748902080,Jun 02 2025 - 10:08pm,Esports,Esoccer Battle,France (zoyir),Germany (goldfer),1.00,2.25,1.00,2.00,3.67,63,100,63,63,63,63,100,63,0,0,1.00,0.00,0,0,0,complete,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.32,4.30,2.08,N/A,N/A,N/A,2.07,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,1.63,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,38,38,38,38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63,N/A,N/A,N/A,1.86,1.86,0,/esports/france-zoyir-vs-germany-goldfer-h2h-stats#7909532
1748903400,Jun 02 2025 - 10:30pm,Brazil,Serie C,Ponte Preta,Ypiranga Erechim,2.00,0.33,2.00,0.33,2.00,17,84,50,33,17,17,50,17,33,17,7.66,0.00,50,50,33,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.52,3.40,6.00,1.41,2.37,5.10,8.30,2.40,1.54,1.49,1.03,0.00,0.00,7.00,2.55,1.52,1.18,1.01,1.25,1.27,2.50,N/A,N/A,1.17,1.46,1.73,1.93,2.65,3.40,2.97,2.19,1.74,1.43,17,50,67,84,84,1.48,3.28,9.30,2.50,1.30,1.04,1.33,2.48,6.10,3.00,1.44,1.10,N/A,N/A,N/A,N/A,0,1.36,7.00,3.05,2.29,1.43,8,/brazil/associacao-atletica-ponte-preta-vs-ypiranga-erechim-h2h-stats
1748903400,Jun 02 2025 - 10:30pm,Brazil,Serie C,São Bernardo,CSA,1.67,0.67,1.67,0.67,1.00,33,67,33,0,0,0,17,0,50,33,10.00,0.00,67,67,67,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.80,2.90,4.33,1.50,2.50,4.60,8.10,2.10,1.62,1.70,1.14,0.00,0.00,6.00,2.40,1.48,1.15,1.02,1.27,1.33,1.90,N/A,N/A,1.19,1.40,1.85,2.05,2.60,4.10,2.75,2.05,1.70,1.44,33,67,100,100,100,1.50,3.40,10.00,2.30,1.22,1.03,1.33,2.70,6.00,2.80,1.38,1.08,N/A,N/A,N/A,N/A,0,1.67,8.50,2.66,1.57,1.29,8,/brazil/cs-alagoano-vs-sao-bernardo-fc-h2h-stats
1748903400,Jun 02 2025 - 10:30pm,Brazil,Goiano 2,Trindade,Anapolina,0.00,3.00,0.00,3.00,2.00,0,100,50,50,0,0,50,50,50,0,6.00,0.00,50,50,50,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.75,3.04,2.42,1.45,2.20,4.50,9.00,1.95,1.73,1.44,1.40,0.00,0.00,6.50,2.45,1.55,1.15,1.03,1.30,1.30,1.30,N/A,N/A,N/A,N/A,1.95,N/A,N/A,N/A,N/A,1.85,N/A,N/A,0,50,50,100,100,1.49,3.28,10.00,2.38,1.27,1.06,1.33,2.48,5.85,3.00,1.48,1.10,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.50,2.00,3,/brazil/aa-anapolina-vs-trindade-ac-h2h-stats
1748903400,Jun 02 2025 - 10:30pm,Brazil,Catarinense 2,Carlos Renaux,Fluminense SC,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.75,3.50,4.09,N/A,2.30,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,1.60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,1,/brazil/fluminense-fc-de-joinville-vs-ca-carlos-renaux-h2h-stats
1748903400,Jun 02 2025 - 10:30pm,Brazil,Gaucho 2,Lajeadense,Novo Hamburgo,1.00,3.00,1.00,3.00,1.50,13,100,50,0,0,0,59,13,13,0,7.50,-2.00,75,75,75,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.38,3.00,2.90,1.42,2.30,4.75,9.50,2.05,1.62,1.18,1.02,0.00,0.00,6.50,2.49,1.48,1.17,1.04,1.30,1.30,1.45,N/A,N/A,N/A,N/A,1.92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,50,100,100,100,1.50,3.40,10.00,2.35,1.24,1.02,1.31,2.58,6.30,3.04,1.42,1.08,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.00,3.00,4,/brazil/ec-novo-hamburgo-vs-ce-lajeadense-h2h-stats
1748903400,Jun 02 2025 - 10:30pm,Esports,Esoccer Battle,Fiorentina (zoyir),Bologna (maksdh),0.00,0.00,1.67,0.50,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,complete,5,2,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.53,5.00,3.75,N/A,N/A,N/A,1.85,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,1.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/esports/fiorentina-zoyir-vs-bologna-maksdh-h2h-stats#7909554
1748903400,Jun 02 2025 - 10:30pm,Esports,Esoccer Battle,Napoli (v1nniePuh),Roma (goldfer),0.00,0.00,1.50,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,complete,5,3,1,3,-1,-1,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/esports/napoli-v1nniepuh-vs-roma-goldfer-h2h-stats#7909555
1748903856,Jun 02 2025 - 10:37pm,Esports,Esoccer Battle,Czechia (Kodak),Denmark (LaikingDast),0.00,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,complete,2,4,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/esports/denmark-laikingdast-vs-czechia-kodak-h2h-stats#7909557
